,num_mc_samples,dropout_prob,model_train_size,image_id,run_id,agg_uncertainty
18523,20,0.2,270,acdc_data3_20210722_pos_5_60,3,0.08230808
18524,20,0.2,270,acdc_data3_20210722_pos_5_60,4,0.07905427
18525,20,0.2,270,acdc_data3_20210722_pos_5_60,5,0.07114043
18526,20,0.2,270,acdc_data3_20210722_pos_5_60,6,0.097070165
18527,20,0.2,270,acdc_data3_20210722_pos_5_60,7,0.086896114
18528,20,0.2,270,acdc_data3_20210722_pos_5_60,8,0.08042693
18529,20,0.2,270,acdc_data3_20210722_pos_5_60,9,0.08977887
18530,20,0.2,270,acdc_data3_20210722_pos_5_63,0,0.14166515
18531,20,0.2,270,acdc_data3_20210722_pos_5_63,1,0.123025164
18532,20,0.2,270,acdc_data3_20210722_pos_5_63,2,0.12588538
18533,20,0.2,270,acdc_data3_20210722_pos_5_63,3,0.13767818
18534,20,0.2,270,acdc_data3_20210722_pos_5_63,4,0.1292765
18535,20,0.2,270,acdc_data3_20210722_pos_5_63,5,0.14347145
18536,20,0.2,270,acdc_data3_20210722_pos_5_63,6,0.1388234
18537,20,0.2,270,acdc_data3_20210722_pos_5_63,7,0.13378595
18538,20,0.2,270,acdc_data3_20210722_pos_5_63,8,0.12322314
18539,20,0.2,270,acdc_data3_20210722_pos_5_63,9,0.137052
18540,20,0.2,270,acdc_data3_20210722_pos_5_66,0,0.16835038
18541,20,0.2,270,acdc_data3_20210722_pos_5_66,1,0.13283768
18542,20,0.2,270,acdc_data3_20210722_pos_5_66,2,0.13899395
18543,20,0.2,270,acdc_data3_20210722_pos_5_66,3,0.16434073
18544,20,0.2,270,acdc_data3_20210722_pos_5_66,4,0.1805444
18545,20,0.2,270,acdc_data3_20210722_pos_5_66,5,0.14468627
18546,20,0.2,270,acdc_data3_20210722_pos_5_66,6,0.15125057
18547,20,0.2,270,acdc_data3_20210722_pos_5_66,7,0.118513994
18548,20,0.2,270,acdc_data3_20210722_pos_5_66,8,0.13298702
18549,20,0.2,270,acdc_data3_20210722_pos_5_66,9,0.1653134
18550,20,0.2,270,acdc_data3_20210722_pos_5_69,0,0.08941015
18551,20,0.2,270,acdc_data3_20210722_pos_5_69,1,0.12015712
18552,20,0.2,270,acdc_data3_20210722_pos_5_69,2,0.11414977
18553,20,0.2,270,acdc_data3_20210722_pos_5_69,3,0.11828567
18554,20,0.2,270,acdc_data3_20210722_pos_5_69,4,0.09940143
18555,20,0.2,270,acdc_data3_20210722_pos_5_69,5,0.102436766
18556,20,0.2,270,acdc_data3_20210722_pos_5_69,6,0.116736576
18557,20,0.2,270,acdc_data3_20210722_pos_5_69,7,0.12639466
18558,20,0.2,270,acdc_data3_20210722_pos_5_69,8,0.1215609
18559,20,0.2,270,acdc_data3_20210722_pos_5_69,9,0.11880266
18560,20,0.2,270,acdc_data3_20210722_pos_5_72,0,0.07462936
18561,20,0.2,270,acdc_data3_20210722_pos_5_72,1,0.07403415
18562,20,0.2,270,acdc_data3_20210722_pos_5_72,2,0.09246079
18563,20,0.2,270,acdc_data3_20210722_pos_5_72,3,0.08651716
18564,20,0.2,270,acdc_data3_20210722_pos_5_72,4,0.09094908
18565,20,0.2,270,acdc_data3_20210722_pos_5_72,5,0.07406612
18566,20,0.2,270,acdc_data3_20210722_pos_5_72,6,0.07954846
18567,20,0.2,270,acdc_data3_20210722_pos_5_72,7,0.0883188
18568,20,0.2,270,acdc_data3_20210722_pos_5_72,8,0.08477722
18569,20,0.2,270,acdc_data3_20210722_pos_5_72,9,0.090798914
18570,20,0.2,270,acdc_data3_20210722_pos_5_75,0,0.12186644
18571,20,0.2,270,acdc_data3_20210722_pos_5_75,1,0.12250187
18572,20,0.2,270,acdc_data3_20210722_pos_5_75,2,0.12968042
18573,20,0.2,270,acdc_data3_20210722_pos_5_75,3,0.13732113
18574,20,0.2,270,acdc_data3_20210722_pos_5_75,4,0.12609649
18575,20,0.2,270,acdc_data3_20210722_pos_5_75,5,0.13373809
18576,20,0.2,270,acdc_data3_20210722_pos_5_75,6,0.1363871
18577,20,0.2,270,acdc_data3_20210722_pos_5_75,7,0.13772957
18578,20,0.2,270,acdc_data3_20210722_pos_5_75,8,0.13980968
18579,20,0.2,270,acdc_data3_20210722_pos_5_75,9,0.12803206
18580,20,0.2,270,acdc_data3_20210722_pos_5_78,0,0.07653484
18581,20,0.2,270,acdc_data3_20210722_pos_5_78,1,0.09264278
18582,20,0.2,270,acdc_data3_20210722_pos_5_78,2,0.10262957
18583,20,0.2,270,acdc_data3_20210722_pos_5_78,3,0.09415985
18584,20,0.2,270,acdc_data3_20210722_pos_5_78,4,0.077876195
18585,20,0.2,270,acdc_data3_20210722_pos_5_78,5,0.11101073
18586,20,0.2,270,acdc_data3_20210722_pos_5_78,6,0.09488598
18587,20,0.2,270,acdc_data3_20210722_pos_5_78,7,0.07967801
18588,20,0.2,270,acdc_data3_20210722_pos_5_78,8,0.09448975
18589,20,0.2,270,acdc_data3_20210722_pos_5_78,9,0.08249205
18590,20,0.2,270,acdc_data3_20210722_pos_5_81,0,0.11497806
18591,20,0.2,270,acdc_data3_20210722_pos_5_81,1,0.11293896
18592,20,0.2,270,acdc_data3_20210722_pos_5_81,2,0.113740794
18593,20,0.2,270,acdc_data3_20210722_pos_5_81,3,0.11688912
18594,20,0.2,270,acdc_data3_20210722_pos_5_81,4,0.12829183
18595,20,0.2,270,acdc_data3_20210722_pos_5_81,5,0.1137766
18596,20,0.2,270,acdc_data3_20210722_pos_5_81,6,0.11714896
18597,20,0.2,270,acdc_data3_20210722_pos_5_81,7,0.11430135
18598,20,0.2,270,acdc_data3_20210722_pos_5_81,8,0.11627108
18599,20,0.2,270,acdc_data3_20210722_pos_5_81,9,0.09904391
18600,20,0.2,270,acdc_data3_20210722_pos_5_84,0,0.11258211
18601,20,0.2,270,acdc_data3_20210722_pos_5_84,1,0.10944728
18602,20,0.2,270,acdc_data3_20210722_pos_5_84,2,0.117067546
18603,20,0.2,270,acdc_data3_20210722_pos_5_84,3,0.109029144
18604,20,0.2,270,acdc_data3_20210722_pos_5_84,4,0.114855565
18605,20,0.2,270,acdc_data3_20210722_pos_5_84,5,0.12510133
18606,20,0.2,270,acdc_data3_20210722_pos_5_84,6,0.11528661
18607,20,0.2,270,acdc_data3_20210722_pos_5_84,7,0.11363265
18608,20,0.2,270,acdc_data3_20210722_pos_5_84,8,0.10338452
18609,20,0.2,270,acdc_data3_20210722_pos_5_84,9,0.11620253
18610,20,0.2,270,acdc_data3_20210722_pos_5_87,0,0.18623221
18611,20,0.2,270,acdc_data3_20210722_pos_5_87,1,0.1896623
18612,20,0.2,270,acdc_data3_20210722_pos_5_87,2,0.1873843
18613,20,0.2,270,acdc_data3_20210722_pos_5_87,3,0.18053262
18614,20,0.2,270,acdc_data3_20210722_pos_5_87,4,0.1831028
18615,20,0.2,270,acdc_data3_20210722_pos_5_87,5,0.19485551
18616,20,0.2,270,acdc_data3_20210722_pos_5_87,6,0.15706104
18617,20,0.2,270,acdc_data3_20210722_pos_5_87,7,0.18177879
18618,20,0.2,270,acdc_data3_20210722_pos_5_87,8,0.18836251
18619,20,0.2,270,acdc_data3_20210722_pos_5_87,9,0.17147565
18620,20,0.2,270,acdc_data3_20210722_pos_5_9,0,0.07575193
18621,20,0.2,270,acdc_data3_20210722_pos_5_9,1,0.09014648
18622,20,0.2,270,acdc_data3_20210722_pos_5_9,2,0.07682282
18623,20,0.2,270,acdc_data3_20210722_pos_5_9,3,0.075437605
18624,20,0.2,270,acdc_data3_20210722_pos_5_9,4,0.090288535
18625,20,0.2,270,acdc_data3_20210722_pos_5_9,5,0.07206373
18626,20,0.2,270,acdc_data3_20210722_pos_5_9,6,0.08945783
18627,20,0.2,270,acdc_data3_20210722_pos_5_9,7,0.07699399
18628,20,0.2,270,acdc_data3_20210722_pos_5_9,8,0.1016553
18629,20,0.2,270,acdc_data3_20210722_pos_5_9,9,0.07606448
18630,20,0.2,270,acdc_data3_20210722_pos_5_90,0,0.061284274
18631,20,0.2,270,acdc_data3_20210722_pos_5_90,1,0.07808611
18632,20,0.2,270,acdc_data3_20210722_pos_5_90,2,0.072911434
18633,20,0.2,270,acdc_data3_20210722_pos_5_90,3,0.06092061
18634,20,0.2,270,acdc_data3_20210722_pos_5_90,4,0.070196226
18635,20,0.2,270,acdc_data3_20210722_pos_5_90,5,0.07106502
18636,20,0.2,270,acdc_data3_20210722_pos_5_90,6,0.06661538
18637,20,0.2,270,acdc_data3_20210722_pos_5_90,7,0.062179774
18638,20,0.2,270,acdc_data3_20210722_pos_5_90,8,0.07340053
18639,20,0.2,270,acdc_data3_20210722_pos_5_90,9,0.06295199
18640,20,0.2,270,acdc_data3_20210722_pos_5_93,0,0.107879795
18641,20,0.2,270,acdc_data3_20210722_pos_5_93,1,0.117509685
18642,20,0.2,270,acdc_data3_20210722_pos_5_93,2,0.1209725
18643,20,0.2,270,acdc_data3_20210722_pos_5_93,3,0.13418426
18644,20,0.2,270,acdc_data3_20210722_pos_5_93,4,0.12711094
18645,20,0.2,270,acdc_data3_20210722_pos_5_93,5,0.119141184
18646,20,0.2,270,acdc_data3_20210722_pos_5_93,6,0.107137844
18647,20,0.2,270,acdc_data3_20210722_pos_5_93,7,0.12100884
18648,20,0.2,270,acdc_data3_20210722_pos_5_93,8,0.12038134
18649,20,0.2,270,acdc_data3_20210722_pos_5_93,9,0.107827276
18650,20,0.2,270,acdc_data3_20210722_pos_5_96,0,0.13452151
18651,20,0.2,270,acdc_data3_20210722_pos_5_96,1,0.1410546
18652,20,0.2,270,acdc_data3_20210722_pos_5_96,2,0.15657444
18653,20,0.2,270,acdc_data3_20210722_pos_5_96,3,0.14861745
18654,20,0.2,270,acdc_data3_20210722_pos_5_96,4,0.13231982
18655,20,0.2,270,acdc_data3_20210722_pos_5_96,5,0.112842776
18656,20,0.2,270,acdc_data3_20210722_pos_5_96,6,0.13967334
18657,20,0.2,270,acdc_data3_20210722_pos_5_96,7,0.1412369
18658,20,0.2,270,acdc_data3_20210722_pos_5_96,8,0.11691185
18659,20,0.2,270,acdc_data3_20210722_pos_5_96,9,0.14840402
18660,20,0.2,270,acdc_data3_20211029_pos_1_0,0,0.1748819
18661,20,0.2,270,acdc_data3_20211029_pos_1_0,1,0.1710906
18662,20,0.2,270,acdc_data3_20211029_pos_1_0,2,0.16552344
18663,20,0.2,270,acdc_data3_20211029_pos_1_0,3,0.16769472
18664,20,0.2,270,acdc_data3_20211029_pos_1_0,4,0.16926298
18665,20,0.2,270,acdc_data3_20211029_pos_1_0,5,0.16443488
18666,20,0.2,270,acdc_data3_20211029_pos_1_0,6,0.17311314
18667,20,0.2,270,acdc_data3_20211029_pos_1_0,7,0.17385826
18668,20,0.2,270,acdc_data3_20211029_pos_1_0,8,0.17588979
18669,20,0.2,270,acdc_data3_20211029_pos_1_0,9,0.17453542
18670,20,0.2,270,acdc_data3_20211029_pos_1_102,0,0.034881838
18671,20,0.2,270,acdc_data3_20211029_pos_1_102,1,0.035021503
18672,20,0.2,270,acdc_data3_20211029_pos_1_102,2,0.03583274
18673,20,0.2,270,acdc_data3_20211029_pos_1_102,3,0.03593136
18674,20,0.2,270,acdc_data3_20211029_pos_1_102,4,0.03676004
18675,20,0.2,270,acdc_data3_20211029_pos_1_102,5,0.037306555
18676,20,0.2,270,acdc_data3_20211029_pos_1_102,6,0.03611002
18677,20,0.2,270,acdc_data3_20211029_pos_1_102,7,0.038408805
18678,20,0.2,270,acdc_data3_20211029_pos_1_102,8,0.035432246
18679,20,0.2,270,acdc_data3_20211029_pos_1_102,9,0.036777627
18680,20,0.2,270,acdc_data3_20211029_pos_1_105,0,0.033975493
18681,20,0.2,270,acdc_data3_20211029_pos_1_105,1,0.03375953
18682,20,0.2,270,acdc_data3_20211029_pos_1_105,2,0.03640066
18683,20,0.2,270,acdc_data3_20211029_pos_1_105,3,0.033468932
18684,20,0.2,270,acdc_data3_20211029_pos_1_105,4,0.033361074
18685,20,0.2,270,acdc_data3_20211029_pos_1_105,5,0.03288257
18686,20,0.2,270,acdc_data3_20211029_pos_1_105,6,0.033849705
18687,20,0.2,270,acdc_data3_20211029_pos_1_105,7,0.03434263
18688,20,0.2,270,acdc_data3_20211029_pos_1_105,8,0.035248358
18689,20,0.2,270,acdc_data3_20211029_pos_1_105,9,0.033498872
18690,20,0.2,270,acdc_data3_20211029_pos_1_108,0,0.13994777
18691,20,0.2,270,acdc_data3_20211029_pos_1_108,1,0.17366059
18692,20,0.2,270,acdc_data3_20211029_pos_1_108,2,0.11839458
18693,20,0.2,270,acdc_data3_20211029_pos_1_108,3,0.12124455
18694,20,0.2,270,acdc_data3_20211029_pos_1_108,4,0.1413884
18695,20,0.2,270,acdc_data3_20211029_pos_1_108,5,0.15538836
18696,20,0.2,270,acdc_data3_20211029_pos_1_108,6,0.13508444
18697,20,0.2,270,acdc_data3_20211029_pos_1_108,7,0.13919623
18698,20,0.2,270,acdc_data3_20211029_pos_1_108,8,0.120648295
18699,20,0.2,270,acdc_data3_20211029_pos_1_108,9,0.13449462
18700,20,0.2,270,acdc_data3_20211029_pos_1_111,0,0.107115656
18701,20,0.2,270,acdc_data3_20211029_pos_1_111,1,0.10576211
18702,20,0.2,270,acdc_data3_20211029_pos_1_111,2,0.09940227
18703,20,0.2,270,acdc_data3_20211029_pos_1_111,3,0.097677745
18704,20,0.2,270,acdc_data3_20211029_pos_1_111,4,0.091731414
18705,20,0.2,270,acdc_data3_20211029_pos_1_111,5,0.10354814
18706,20,0.2,270,acdc_data3_20211029_pos_1_111,6,0.10287996
18707,20,0.2,270,acdc_data3_20211029_pos_1_111,7,0.07307586
18708,20,0.2,270,acdc_data3_20211029_pos_1_111,8,0.10121706
18709,20,0.2,270,acdc_data3_20211029_pos_1_111,9,0.09029435
18710,20,0.2,270,acdc_data3_20211029_pos_1_114,0,0.09723715
18711,20,0.2,270,acdc_data3_20211029_pos_1_114,1,0.11726934
18712,20,0.2,270,acdc_data3_20211029_pos_1_114,2,0.10934988
18713,20,0.2,270,acdc_data3_20211029_pos_1_114,3,0.09176249
18714,20,0.2,270,acdc_data3_20211029_pos_1_114,4,0.1104522
18715,20,0.2,270,acdc_data3_20211029_pos_1_114,5,0.1188729
18716,20,0.2,270,acdc_data3_20211029_pos_1_114,6,0.11718324
18717,20,0.2,270,acdc_data3_20211029_pos_1_114,7,0.118036374
18718,20,0.2,270,acdc_data3_20211029_pos_1_114,8,0.10157949
18719,20,0.2,270,acdc_data3_20211029_pos_1_114,9,0.1117439
18720,20,0.2,270,acdc_data3_20211029_pos_1_117,0,0.07615385
18721,20,0.2,270,acdc_data3_20211029_pos_1_117,1,0.049230773
18722,20,0.2,270,acdc_data3_20211029_pos_1_117,2,0.039230775
18723,20,0.2,270,acdc_data3_20211029_pos_1_117,3,0.07
18724,20,0.2,270,acdc_data3_20211029_pos_1_117,4,0.07692308
18725,20,0.2,270,acdc_data3_20211029_pos_1_117,5,0.07692308
18726,20,0.2,270,acdc_data3_20211029_pos_1_117,6,0.06461539
18727,20,0.2,270,acdc_data3_20211029_pos_1_117,7,0.06461539
18728,20,0.2,270,acdc_data3_20211029_pos_1_117,8,0.06461539
18729,20,0.2,270,acdc_data3_20211029_pos_1_117,9,0.06461539
18730,20,0.2,270,acdc_data3_20211029_pos_1_12,0,0.23441383
18731,20,0.2,270,acdc_data3_20211029_pos_1_12,1,0.22838287
18732,20,0.2,270,acdc_data3_20211029_pos_1_12,2,0.23564455
18733,20,0.2,270,acdc_data3_20211029_pos_1_12,3,0.24959083
18734,20,0.2,270,acdc_data3_20211029_pos_1_12,4,0.22541152
18735,20,0.2,270,acdc_data3_20211029_pos_1_12,5,0.23951474
18736,20,0.2,270,acdc_data3_20211029_pos_1_12,6,0.23151912
18737,20,0.2,270,acdc_data3_20211029_pos_1_12,7,0.2544834
18738,20,0.2,270,acdc_data3_20211029_pos_1_12,8,0.2348526
18739,20,0.2,270,acdc_data3_20211029_pos_1_12,9,0.2573401
18740,20,0.2,270,acdc_data3_20211029_pos_1_120,0,0.035694826
18741,20,0.2,270,acdc_data3_20211029_pos_1_120,1,0.04080487
18742,20,0.2,270,acdc_data3_20211029_pos_1_120,2,0.031717394
18743,20,0.2,270,acdc_data3_20211029_pos_1_120,3,0.036343355
18744,20,0.2,270,acdc_data3_20211029_pos_1_120,4,0.033137403
18745,20,0.2,270,acdc_data3_20211029_pos_1_120,5,0.032162517
18746,20,0.2,270,acdc_data3_20211029_pos_1_120,6,0.031454004
18747,20,0.2,270,acdc_data3_20211029_pos_1_120,7,0.0369983
18748,20,0.2,270,acdc_data3_20211029_pos_1_120,8,0.041419234
18749,20,0.2,270,acdc_data3_20211029_pos_1_120,9,0.04415297
18750,20,0.2,270,acdc_data3_20211029_pos_1_123,0,0.08307067
18751,20,0.2,270,acdc_data3_20211029_pos_1_123,1,0.099163435
18752,20,0.2,270,acdc_data3_20211029_pos_1_123,2,0.093887135
18753,20,0.2,270,acdc_data3_20211029_pos_1_123,3,0.08896144
18754,20,0.2,270,acdc_data3_20211029_pos_1_123,4,0.088128455
18755,20,0.2,270,acdc_data3_20211029_pos_1_123,5,0.09600815
18756,20,0.2,270,acdc_data3_20211029_pos_1_123,6,0.09758585
18757,20,0.2,270,acdc_data3_20211029_pos_1_123,7,0.09918
18758,20,0.2,270,acdc_data3_20211029_pos_1_123,8,0.111156195
18759,20,0.2,270,acdc_data3_20211029_pos_1_123,9,0.091504715
18760,20,0.2,270,acdc_data3_20211029_pos_1_126,0,0.07692308
18761,20,0.2,270,acdc_data3_20211029_pos_1_126,1,0.07651373
18762,20,0.2,270,acdc_data3_20211029_pos_1_126,2,0.09675614
18763,20,0.2,270,acdc_data3_20211029_pos_1_126,3,0.06623459
18764,20,0.2,270,acdc_data3_20211029_pos_1_126,4,0.10746747
18765,20,0.2,270,acdc_data3_20211029_pos_1_126,5,0.07511333
18766,20,0.2,270,acdc_data3_20211029_pos_1_126,6,0.07692308
18767,20,0.2,270,acdc_data3_20211029_pos_1_126,7,0.07284746
18768,20,0.2,270,acdc_data3_20211029_pos_1_126,8,0.07518356
18769,20,0.2,270,acdc_data3_20211029_pos_1_126,9,0.07650122
18770,20,0.2,270,acdc_data3_20211029_pos_1_129,0,0.021819104
18771,20,0.2,270,acdc_data3_20211029_pos_1_129,1,0.022048738
18772,20,0.2,270,acdc_data3_20211029_pos_1_129,2,0.033267427
18773,20,0.2,270,acdc_data3_20211029_pos_1_129,3,0.023116453
18774,20,0.2,270,acdc_data3_20211029_pos_1_129,4,0.032757696
18775,20,0.2,270,acdc_data3_20211029_pos_1_129,5,0.012574848
18776,20,0.2,270,acdc_data3_20211029_pos_1_129,6,0.03198372
18777,20,0.2,270,acdc_data3_20211029_pos_1_129,7,0.031349428
18778,20,0.2,270,acdc_data3_20211029_pos_1_129,8,0.021575158
18779,20,0.2,270,acdc_data3_20211029_pos_1_129,9,0.032094434
18780,20,0.2,270,acdc_data3_20211029_pos_1_132,0,0.018813651
18781,20,0.2,270,acdc_data3_20211029_pos_1_132,1,0.028853025
18782,20,0.2,270,acdc_data3_20211029_pos_1_132,2,0.009715772
18783,20,0.2,270,acdc_data3_20211029_pos_1_132,3,0.055435248
18784,20,0.2,270,acdc_data3_20211029_pos_1_132,4,0.021438409
18785,20,0.2,270,acdc_data3_20211029_pos_1_132,5,0.020629868
18786,20,0.2,270,acdc_data3_20211029_pos_1_132,6,0.033245306
18787,20,0.2,270,acdc_data3_20211029_pos_1_132,7,0.021325605
18788,20,0.2,270,acdc_data3_20211029_pos_1_132,8,0.023595573
18789,20,0.2,270,acdc_data3_20211029_pos_1_132,9,0.037402228
18790,20,0.2,270,acdc_data3_20211029_pos_1_135,0,0.0469627
18791,20,0.2,270,acdc_data3_20211029_pos_1_135,1,0.0433887
18792,20,0.2,270,acdc_data3_20211029_pos_1_135,2,0.042655956
18793,20,0.2,270,acdc_data3_20211029_pos_1_135,3,0.04355509
18794,20,0.2,270,acdc_data3_20211029_pos_1_135,4,0.045005977
18795,20,0.2,270,acdc_data3_20211029_pos_1_135,5,0.04430178
18796,20,0.2,270,acdc_data3_20211029_pos_1_135,6,0.04639084
18797,20,0.2,270,acdc_data3_20211029_pos_1_135,7,0.04480412
18798,20,0.2,270,acdc_data3_20211029_pos_1_135,8,0.05287594
18799,20,0.2,270,acdc_data3_20211029_pos_1_135,9,0.023332259
18800,20,0.2,270,acdc_data3_20211029_pos_1_138,0,0.050861623
18801,20,0.2,270,acdc_data3_20211029_pos_1_138,1,0.05091597
18802,20,0.2,270,acdc_data3_20211029_pos_1_138,2,0.073051326
18803,20,0.2,270,acdc_data3_20211029_pos_1_138,3,0.07009208
18804,20,0.2,270,acdc_data3_20211029_pos_1_138,4,0.073607296
18805,20,0.2,270,acdc_data3_20211029_pos_1_138,5,0.05995924
18806,20,0.2,270,acdc_data3_20211029_pos_1_138,6,0.049383994
18807,20,0.2,270,acdc_data3_20211029_pos_1_138,7,0.0521054
18808,20,0.2,270,acdc_data3_20211029_pos_1_138,8,0.05184307
18809,20,0.2,270,acdc_data3_20211029_pos_1_138,9,0.05204177
18810,20,0.2,270,acdc_data3_20211029_pos_1_141,0,0.10403243
18811,20,0.2,270,acdc_data3_20211029_pos_1_141,1,0.11144714
18812,20,0.2,270,acdc_data3_20211029_pos_1_141,2,0.10515292
18813,20,0.2,270,acdc_data3_20211029_pos_1_141,3,0.111605704
18814,20,0.2,270,acdc_data3_20211029_pos_1_141,4,0.10731697
18815,20,0.2,270,acdc_data3_20211029_pos_1_141,5,0.114971146
18816,20,0.2,270,acdc_data3_20211029_pos_1_141,6,0.111725695
18817,20,0.2,270,acdc_data3_20211029_pos_1_141,7,0.11547713
18818,20,0.2,270,acdc_data3_20211029_pos_1_141,8,0.099486165
18819,20,0.2,270,acdc_data3_20211029_pos_1_141,9,0.118591264
18820,20,0.2,270,acdc_data3_20211029_pos_1_144,0,0.07704321
18821,20,0.2,270,acdc_data3_20211029_pos_1_144,1,0.03563597
18822,20,0.2,270,acdc_data3_20211029_pos_1_144,2,0.060433917
18823,20,0.2,270,acdc_data3_20211029_pos_1_144,3,0.05800829
18824,20,0.2,270,acdc_data3_20211029_pos_1_144,4,0.060502134
18825,20,0.2,270,acdc_data3_20211029_pos_1_144,5,0.053857293
18826,20,0.2,270,acdc_data3_20211029_pos_1_144,6,0.05748609
18827,20,0.2,270,acdc_data3_20211029_pos_1_144,7,0.054585543
18828,20,0.2,270,acdc_data3_20211029_pos_1_144,8,0.057827853
18829,20,0.2,270,acdc_data3_20211029_pos_1_144,9,0.04955463
18830,20,0.2,270,acdc_data3_20211029_pos_1_147,0,0.028879154
18831,20,0.2,270,acdc_data3_20211029_pos_1_147,1,0.028557818
18832,20,0.2,270,acdc_data3_20211029_pos_1_147,2,0.029162839
18833,20,0.2,270,acdc_data3_20211029_pos_1_147,3,0.028404672
18834,20,0.2,270,acdc_data3_20211029_pos_1_147,4,0.029353064
18835,20,0.2,270,acdc_data3_20211029_pos_1_147,5,0.028794408
18836,20,0.2,270,acdc_data3_20211029_pos_1_147,6,0.029759675
18837,20,0.2,270,acdc_data3_20211029_pos_1_147,7,0.02837627
18838,20,0.2,270,acdc_data3_20211029_pos_1_147,8,0.028807808
18839,20,0.2,270,acdc_data3_20211029_pos_1_147,9,0.028023612
18840,20,0.2,270,acdc_data3_20211029_pos_1_15,0,0.11867556
18841,20,0.2,270,acdc_data3_20211029_pos_1_15,1,0.11725113
18842,20,0.2,270,acdc_data3_20211029_pos_1_15,2,0.11708602
18843,20,0.2,270,acdc_data3_20211029_pos_1_15,3,0.11894402
18844,20,0.2,270,acdc_data3_20211029_pos_1_15,4,0.11580542
18845,20,0.2,270,acdc_data3_20211029_pos_1_15,5,0.11921011
18846,20,0.2,270,acdc_data3_20211029_pos_1_15,6,0.11766739
18847,20,0.2,270,acdc_data3_20211029_pos_1_15,7,0.11903733
18848,20,0.2,270,acdc_data3_20211029_pos_1_15,8,0.11780161
18849,20,0.2,270,acdc_data3_20211029_pos_1_15,9,0.118386805
18850,20,0.2,270,acdc_data3_20211029_pos_1_150,0,0.099537015
18851,20,0.2,270,acdc_data3_20211029_pos_1_150,1,0.10020537
18852,20,0.2,270,acdc_data3_20211029_pos_1_150,2,0.11217605
18853,20,0.2,270,acdc_data3_20211029_pos_1_150,3,0.11992982
18854,20,0.2,270,acdc_data3_20211029_pos_1_150,4,0.119880185
18855,20,0.2,270,acdc_data3_20211029_pos_1_150,5,0.12052805
18856,20,0.2,270,acdc_data3_20211029_pos_1_150,6,0.115716614
18857,20,0.2,270,acdc_data3_20211029_pos_1_150,7,0.098705
18858,20,0.2,270,acdc_data3_20211029_pos_1_150,8,0.11831732
18859,20,0.2,270,acdc_data3_20211029_pos_1_150,9,0.11048957
18860,20,0.2,270,acdc_data3_20211029_pos_1_153,0,0.0755954
18861,20,0.2,270,acdc_data3_20211029_pos_1_153,1,0.085108384
18862,20,0.2,270,acdc_data3_20211029_pos_1_153,2,0.0937482
18863,20,0.2,270,acdc_data3_20211029_pos_1_153,3,0.06813588
18864,20,0.2,270,acdc_data3_20211029_pos_1_153,4,0.08428566
18865,20,0.2,270,acdc_data3_20211029_pos_1_153,5,0.076897286
18866,20,0.2,270,acdc_data3_20211029_pos_1_153,6,0.07936525
18867,20,0.2,270,acdc_data3_20211029_pos_1_153,7,0.07918891
18868,20,0.2,270,acdc_data3_20211029_pos_1_153,8,0.075783364
18869,20,0.2,270,acdc_data3_20211029_pos_1_153,9,0.077261984
18870,20,0.2,270,acdc_data3_20211029_pos_1_156,0,0.09176439
18871,20,0.2,270,acdc_data3_20211029_pos_1_156,1,0.09352675
18872,20,0.2,270,acdc_data3_20211029_pos_1_156,2,0.09061651
18873,20,0.2,270,acdc_data3_20211029_pos_1_156,3,0.09023343
18874,20,0.2,270,acdc_data3_20211029_pos_1_156,4,0.0900961
18875,20,0.2,270,acdc_data3_20211029_pos_1_156,5,0.089601025
18876,20,0.2,270,acdc_data3_20211029_pos_1_156,6,0.09369787
18877,20,0.2,270,acdc_data3_20211029_pos_1_156,7,0.09111702
18878,20,0.2,270,acdc_data3_20211029_pos_1_156,8,0.087325625
18879,20,0.2,270,acdc_data3_20211029_pos_1_156,9,0.09231304
18880,20,0.2,270,acdc_data3_20211029_pos_1_159,0,0.04487581
18881,20,0.2,270,acdc_data3_20211029_pos_1_159,1,0.043670207
18882,20,0.2,270,acdc_data3_20211029_pos_1_159,2,0.04479144
18883,20,0.2,270,acdc_data3_20211029_pos_1_159,3,0.043582886
18884,20,0.2,270,acdc_data3_20211029_pos_1_159,4,0.043913376
18885,20,0.2,270,acdc_data3_20211029_pos_1_159,5,0.043528493
18886,20,0.2,270,acdc_data3_20211029_pos_1_159,6,0.044460606
18887,20,0.2,270,acdc_data3_20211029_pos_1_159,7,0.045371883
18888,20,0.2,270,acdc_data3_20211029_pos_1_159,8,0.04472949
18889,20,0.2,270,acdc_data3_20211029_pos_1_159,9,0.045217074
18890,20,0.2,270,acdc_data3_20211029_pos_1_162,0,0.09584522
18891,20,0.2,270,acdc_data3_20211029_pos_1_162,1,0.10276211
18892,20,0.2,270,acdc_data3_20211029_pos_1_162,2,0.098640606
18893,20,0.2,270,acdc_data3_20211029_pos_1_162,3,0.10926926
18894,20,0.2,270,acdc_data3_20211029_pos_1_162,4,0.10139806
18895,20,0.2,270,acdc_data3_20211029_pos_1_162,5,0.105113626
18896,20,0.2,270,acdc_data3_20211029_pos_1_162,6,0.101502895
18897,20,0.2,270,acdc_data3_20211029_pos_1_162,7,0.09391686
18898,20,0.2,270,acdc_data3_20211029_pos_1_162,8,0.092141025
18899,20,0.2,270,acdc_data3_20211029_pos_1_162,9,0.10016279
