,num_mc_samples,model_train_size,image_id,run_id,agg_uncertainty
14338,20,165,acdc_data3_20211029_pos_4_123,8,0.09973549
14339,20,165,acdc_data3_20211029_pos_4_123,9,0.13713561
14340,20,165,acdc_data3_20211029_pos_4_126,0,0.11750754
14341,20,165,acdc_data3_20211029_pos_4_126,1,0.14340273
14342,20,165,acdc_data3_20211029_pos_4_126,2,0.14190474
14343,20,165,acdc_data3_20211029_pos_4_126,3,0.10822024
14344,20,165,acdc_data3_20211029_pos_4_126,4,0.13896497
14345,20,165,acdc_data3_20211029_pos_4_126,5,0.112746656
14346,20,165,acdc_data3_20211029_pos_4_126,6,0.16894878
14347,20,165,acdc_data3_20211029_pos_4_126,7,0.14317691
14348,20,165,acdc_data3_20211029_pos_4_126,8,0.15955675
14349,20,165,acdc_data3_20211029_pos_4_126,9,0.155044
14350,20,165,acdc_data3_20211029_pos_4_129,0,0.14927715
14351,20,165,acdc_data3_20211029_pos_4_129,1,0.1498184
14352,20,165,acdc_data3_20211029_pos_4_129,2,0.15258431
14353,20,165,acdc_data3_20211029_pos_4_129,3,0.15264437
14354,20,165,acdc_data3_20211029_pos_4_129,4,0.14605749
14355,20,165,acdc_data3_20211029_pos_4_129,5,0.14532882
14356,20,165,acdc_data3_20211029_pos_4_129,6,0.15538603
14357,20,165,acdc_data3_20211029_pos_4_129,7,0.15211526
14358,20,165,acdc_data3_20211029_pos_4_129,8,0.15073395
14359,20,165,acdc_data3_20211029_pos_4_129,9,0.15628934
14360,20,165,acdc_data3_20211029_pos_4_132,0,0.07218973
14361,20,165,acdc_data3_20211029_pos_4_132,1,0.06954807
14362,20,165,acdc_data3_20211029_pos_4_132,2,0.05961465
14363,20,165,acdc_data3_20211029_pos_4_132,3,0.08316188
14364,20,165,acdc_data3_20211029_pos_4_132,4,0.054463886
14365,20,165,acdc_data3_20211029_pos_4_132,5,0.058131825
14366,20,165,acdc_data3_20211029_pos_4_132,6,0.06288238
14367,20,165,acdc_data3_20211029_pos_4_132,7,0.061140947
14368,20,165,acdc_data3_20211029_pos_4_132,8,0.08694723
14369,20,165,acdc_data3_20211029_pos_4_132,9,0.067238
14370,20,165,acdc_data3_20211029_pos_4_135,0,0.05493165
14371,20,165,acdc_data3_20211029_pos_4_135,1,0.055265512
14372,20,165,acdc_data3_20211029_pos_4_135,2,0.05672571
14373,20,165,acdc_data3_20211029_pos_4_135,3,0.056254964
14374,20,165,acdc_data3_20211029_pos_4_135,4,0.056203138
14375,20,165,acdc_data3_20211029_pos_4_135,5,0.05412802
14376,20,165,acdc_data3_20211029_pos_4_135,6,0.05477451
14377,20,165,acdc_data3_20211029_pos_4_135,7,0.054199602
14378,20,165,acdc_data3_20211029_pos_4_135,8,0.053848702
14379,20,165,acdc_data3_20211029_pos_4_135,9,0.054732107
14380,20,165,acdc_data3_20211029_pos_4_138,0,0.10594637
14381,20,165,acdc_data3_20211029_pos_4_138,1,0.10465702
14382,20,165,acdc_data3_20211029_pos_4_138,2,0.107716195
14383,20,165,acdc_data3_20211029_pos_4_138,3,0.10209517
14384,20,165,acdc_data3_20211029_pos_4_138,4,0.088402145
14385,20,165,acdc_data3_20211029_pos_4_138,5,0.101306476
14386,20,165,acdc_data3_20211029_pos_4_138,6,0.086663686
14387,20,165,acdc_data3_20211029_pos_4_138,7,0.105151184
14388,20,165,acdc_data3_20211029_pos_4_138,8,0.109869696
14389,20,165,acdc_data3_20211029_pos_4_138,9,0.10693257
14390,20,165,acdc_data3_20211029_pos_4_141,0,0.15675327
14391,20,165,acdc_data3_20211029_pos_4_141,1,0.13268931
14392,20,165,acdc_data3_20211029_pos_4_141,2,0.16332404
14393,20,165,acdc_data3_20211029_pos_4_141,3,0.1359433
14394,20,165,acdc_data3_20211029_pos_4_141,4,0.09450327
14395,20,165,acdc_data3_20211029_pos_4_141,5,0.14302386
14396,20,165,acdc_data3_20211029_pos_4_141,6,0.14031945
14397,20,165,acdc_data3_20211029_pos_4_141,7,0.14993891
14398,20,165,acdc_data3_20211029_pos_4_141,8,0.1083791
14399,20,165,acdc_data3_20211029_pos_4_141,9,0.12849301
14400,20,165,acdc_data3_20211029_pos_4_144,0,0.12081453
14401,20,165,acdc_data3_20211029_pos_4_144,1,0.09076696
14402,20,165,acdc_data3_20211029_pos_4_144,2,0.082568735
14403,20,165,acdc_data3_20211029_pos_4_144,3,0.10163791
14404,20,165,acdc_data3_20211029_pos_4_144,4,0.111943066
14405,20,165,acdc_data3_20211029_pos_4_144,5,0.09927343
14406,20,165,acdc_data3_20211029_pos_4_144,6,0.10953676
14407,20,165,acdc_data3_20211029_pos_4_144,7,0.09116617
14408,20,165,acdc_data3_20211029_pos_4_144,8,0.0861625
14409,20,165,acdc_data3_20211029_pos_4_144,9,0.089322776
14410,20,165,acdc_data3_20211029_pos_4_147,0,0.09231256
14411,20,165,acdc_data3_20211029_pos_4_147,1,0.09900096
14412,20,165,acdc_data3_20211029_pos_4_147,2,0.08849569
14413,20,165,acdc_data3_20211029_pos_4_147,3,0.098049566
14414,20,165,acdc_data3_20211029_pos_4_147,4,0.09501049
14415,20,165,acdc_data3_20211029_pos_4_147,5,0.085418485
14416,20,165,acdc_data3_20211029_pos_4_147,6,0.09091645
14417,20,165,acdc_data3_20211029_pos_4_147,7,0.101133354
14418,20,165,acdc_data3_20211029_pos_4_147,8,0.09803918
14419,20,165,acdc_data3_20211029_pos_4_147,9,0.10773156
14420,20,165,acdc_data3_20211029_pos_4_15,0,0.32294327
14421,20,165,acdc_data3_20211029_pos_4_15,1,0.31290388
14422,20,165,acdc_data3_20211029_pos_4_15,2,0.31253493
14423,20,165,acdc_data3_20211029_pos_4_15,3,0.31343517
14424,20,165,acdc_data3_20211029_pos_4_15,4,0.32219842
14425,20,165,acdc_data3_20211029_pos_4_15,5,0.3205396
14426,20,165,acdc_data3_20211029_pos_4_15,6,0.32255745
14427,20,165,acdc_data3_20211029_pos_4_15,7,0.3299397
14428,20,165,acdc_data3_20211029_pos_4_15,8,0.31396338
14429,20,165,acdc_data3_20211029_pos_4_15,9,0.3306379
14430,20,165,acdc_data3_20211029_pos_4_150,0,0.1976738
14431,20,165,acdc_data3_20211029_pos_4_150,1,0.19324692
14432,20,165,acdc_data3_20211029_pos_4_150,2,0.20314154
14433,20,165,acdc_data3_20211029_pos_4_150,3,0.1992904
14434,20,165,acdc_data3_20211029_pos_4_150,4,0.19539925
14435,20,165,acdc_data3_20211029_pos_4_150,5,0.19630869
14436,20,165,acdc_data3_20211029_pos_4_150,6,0.16487135
14437,20,165,acdc_data3_20211029_pos_4_150,7,0.18202956
14438,20,165,acdc_data3_20211029_pos_4_150,8,0.19805317
14439,20,165,acdc_data3_20211029_pos_4_150,9,0.17997245
14440,20,165,acdc_data3_20211029_pos_4_153,0,0.16302548
14441,20,165,acdc_data3_20211029_pos_4_153,1,0.1915408
14442,20,165,acdc_data3_20211029_pos_4_153,2,0.20310004
14443,20,165,acdc_data3_20211029_pos_4_153,3,0.1910671
14444,20,165,acdc_data3_20211029_pos_4_153,4,0.19127004
14445,20,165,acdc_data3_20211029_pos_4_153,5,0.164178
14446,20,165,acdc_data3_20211029_pos_4_153,6,0.17419326
14447,20,165,acdc_data3_20211029_pos_4_153,7,0.19497174
14448,20,165,acdc_data3_20211029_pos_4_153,8,0.1975407
14449,20,165,acdc_data3_20211029_pos_4_153,9,0.18916169
14450,20,165,acdc_data3_20211029_pos_4_156,0,0.06853991
14451,20,165,acdc_data3_20211029_pos_4_156,1,0.10774063
14452,20,165,acdc_data3_20211029_pos_4_156,2,0.08094206
14453,20,165,acdc_data3_20211029_pos_4_156,3,0.083600126
14454,20,165,acdc_data3_20211029_pos_4_156,4,0.08500782
14455,20,165,acdc_data3_20211029_pos_4_156,5,0.067729585
14456,20,165,acdc_data3_20211029_pos_4_156,6,0.07142222
14457,20,165,acdc_data3_20211029_pos_4_156,7,0.06460337
14458,20,165,acdc_data3_20211029_pos_4_156,8,0.08144623
14459,20,165,acdc_data3_20211029_pos_4_156,9,0.06968262
14460,20,165,acdc_data3_20211029_pos_4_159,0,0.029380478
14461,20,165,acdc_data3_20211029_pos_4_159,1,0.027104886
14462,20,165,acdc_data3_20211029_pos_4_159,2,0.015809445
14463,20,165,acdc_data3_20211029_pos_4_159,3,0.021009058
14464,20,165,acdc_data3_20211029_pos_4_159,4,0.020081615
14465,20,165,acdc_data3_20211029_pos_4_159,5,0.011564481
14466,20,165,acdc_data3_20211029_pos_4_159,6,0.0195563
14467,20,165,acdc_data3_20211029_pos_4_159,7,0.01047786
14468,20,165,acdc_data3_20211029_pos_4_159,8,0.015957708
14469,20,165,acdc_data3_20211029_pos_4_159,9,0.021318592
14470,20,165,acdc_data3_20211029_pos_4_162,0,0.15635447
14471,20,165,acdc_data3_20211029_pos_4_162,1,0.16038224
14472,20,165,acdc_data3_20211029_pos_4_162,2,0.14900865
14473,20,165,acdc_data3_20211029_pos_4_162,3,0.15645304
14474,20,165,acdc_data3_20211029_pos_4_162,4,0.16802424
14475,20,165,acdc_data3_20211029_pos_4_162,5,0.16107571
14476,20,165,acdc_data3_20211029_pos_4_162,6,0.14026
14477,20,165,acdc_data3_20211029_pos_4_162,7,0.145707
14478,20,165,acdc_data3_20211029_pos_4_162,8,0.17037772
14479,20,165,acdc_data3_20211029_pos_4_162,9,0.17950135
14480,20,165,acdc_data3_20211029_pos_4_165,0,0.184098
14481,20,165,acdc_data3_20211029_pos_4_165,1,0.14917046
14482,20,165,acdc_data3_20211029_pos_4_165,2,0.14471559
14483,20,165,acdc_data3_20211029_pos_4_165,3,0.14811659
14484,20,165,acdc_data3_20211029_pos_4_165,4,0.13940789
14485,20,165,acdc_data3_20211029_pos_4_165,5,0.14550033
14486,20,165,acdc_data3_20211029_pos_4_165,6,0.15582311
14487,20,165,acdc_data3_20211029_pos_4_165,7,0.14587149
14488,20,165,acdc_data3_20211029_pos_4_165,8,0.15245175
14489,20,165,acdc_data3_20211029_pos_4_165,9,0.16294464
14490,20,165,acdc_data3_20211029_pos_4_168,0,0.10442641
14491,20,165,acdc_data3_20211029_pos_4_168,1,0.0869107
14492,20,165,acdc_data3_20211029_pos_4_168,2,0.09749547
14493,20,165,acdc_data3_20211029_pos_4_168,3,0.08282448
14494,20,165,acdc_data3_20211029_pos_4_168,4,0.109649114
14495,20,165,acdc_data3_20211029_pos_4_168,5,0.0922019
14496,20,165,acdc_data3_20211029_pos_4_168,6,0.08360147
14497,20,165,acdc_data3_20211029_pos_4_168,7,0.09278192
14498,20,165,acdc_data3_20211029_pos_4_168,8,0.092772596
14499,20,165,acdc_data3_20211029_pos_4_168,9,0.08953115
14500,20,165,acdc_data3_20211029_pos_4_171,0,0.11873801
14501,20,165,acdc_data3_20211029_pos_4_171,1,0.12968187
14502,20,165,acdc_data3_20211029_pos_4_171,2,0.11327558
14503,20,165,acdc_data3_20211029_pos_4_171,3,0.11700136
14504,20,165,acdc_data3_20211029_pos_4_171,4,0.12233689
14505,20,165,acdc_data3_20211029_pos_4_171,5,0.1114451
14506,20,165,acdc_data3_20211029_pos_4_171,6,0.10574845
14507,20,165,acdc_data3_20211029_pos_4_171,7,0.13236846
14508,20,165,acdc_data3_20211029_pos_4_171,8,0.1177015
14509,20,165,acdc_data3_20211029_pos_4_171,9,0.12162551
14510,20,165,acdc_data3_20211029_pos_4_174,0,0.1388142
14511,20,165,acdc_data3_20211029_pos_4_174,1,0.16292043
14512,20,165,acdc_data3_20211029_pos_4_174,2,0.14970855
14513,20,165,acdc_data3_20211029_pos_4_174,3,0.14523984
14514,20,165,acdc_data3_20211029_pos_4_174,4,0.14235774
14515,20,165,acdc_data3_20211029_pos_4_174,5,0.15911244
14516,20,165,acdc_data3_20211029_pos_4_174,6,0.15163027
14517,20,165,acdc_data3_20211029_pos_4_174,7,0.14332652
14518,20,165,acdc_data3_20211029_pos_4_174,8,0.13586755
14519,20,165,acdc_data3_20211029_pos_4_174,9,0.15424712
14520,20,165,acdc_data3_20211029_pos_4_177,0,0.15297312
14521,20,165,acdc_data3_20211029_pos_4_177,1,0.15977208
14522,20,165,acdc_data3_20211029_pos_4_177,2,0.17217588
14523,20,165,acdc_data3_20211029_pos_4_177,3,0.16616909
14524,20,165,acdc_data3_20211029_pos_4_177,4,0.1607585
14525,20,165,acdc_data3_20211029_pos_4_177,5,0.16082542
14526,20,165,acdc_data3_20211029_pos_4_177,6,0.15109971
14527,20,165,acdc_data3_20211029_pos_4_177,7,0.14386632
14528,20,165,acdc_data3_20211029_pos_4_177,8,0.16538812
14529,20,165,acdc_data3_20211029_pos_4_177,9,0.1588482
14530,20,165,acdc_data3_20211029_pos_4_18,0,0.3163763
14531,20,165,acdc_data3_20211029_pos_4_18,1,0.34467047
14532,20,165,acdc_data3_20211029_pos_4_18,2,0.34831974
14533,20,165,acdc_data3_20211029_pos_4_18,3,0.3266652
14534,20,165,acdc_data3_20211029_pos_4_18,4,0.35598618
14535,20,165,acdc_data3_20211029_pos_4_18,5,0.34583238
14536,20,165,acdc_data3_20211029_pos_4_18,6,0.3454394
14537,20,165,acdc_data3_20211029_pos_4_18,7,0.3595805
14538,20,165,acdc_data3_20211029_pos_4_18,8,0.3542366
14539,20,165,acdc_data3_20211029_pos_4_18,9,0.31582752
14540,20,165,acdc_data3_20211029_pos_4_180,0,0.09831249
14541,20,165,acdc_data3_20211029_pos_4_180,1,0.101285264
14542,20,165,acdc_data3_20211029_pos_4_180,2,0.10125756
14543,20,165,acdc_data3_20211029_pos_4_180,3,0.10465757
14544,20,165,acdc_data3_20211029_pos_4_180,4,0.10474176
14545,20,165,acdc_data3_20211029_pos_4_180,5,0.11470897
14546,20,165,acdc_data3_20211029_pos_4_180,6,0.099583484
14547,20,165,acdc_data3_20211029_pos_4_180,7,0.109345265
14548,20,165,acdc_data3_20211029_pos_4_180,8,0.10392506
14549,20,165,acdc_data3_20211029_pos_4_180,9,0.10149061
14550,20,165,acdc_data3_20211029_pos_4_183,0,0.1321705
14551,20,165,acdc_data3_20211029_pos_4_183,1,0.13043521
14552,20,165,acdc_data3_20211029_pos_4_183,2,0.13882565
14553,20,165,acdc_data3_20211029_pos_4_183,3,0.12931703
14554,20,165,acdc_data3_20211029_pos_4_183,4,0.14003764
14555,20,165,acdc_data3_20211029_pos_4_183,5,0.15247601
14556,20,165,acdc_data3_20211029_pos_4_183,6,0.1312738
14557,20,165,acdc_data3_20211029_pos_4_183,7,0.13291411
14558,20,165,acdc_data3_20211029_pos_4_183,8,0.13334364
14559,20,165,acdc_data3_20211029_pos_4_183,9,0.1286246
14560,20,165,acdc_data3_20211029_pos_4_186,0,0.11007897
14561,20,165,acdc_data3_20211029_pos_4_186,1,0.09424182
14562,20,165,acdc_data3_20211029_pos_4_186,2,0.08905137
14563,20,165,acdc_data3_20211029_pos_4_186,3,0.090384595
14564,20,165,acdc_data3_20211029_pos_4_186,4,0.09803639
14565,20,165,acdc_data3_20211029_pos_4_186,5,0.0834655
14566,20,165,acdc_data3_20211029_pos_4_186,6,0.09207727
14567,20,165,acdc_data3_20211029_pos_4_186,7,0.095814735
14568,20,165,acdc_data3_20211029_pos_4_186,8,0.090877466
14569,20,165,acdc_data3_20211029_pos_4_186,9,0.109625414
14570,20,165,acdc_data3_20211029_pos_4_189,0,0.13893346
14571,20,165,acdc_data3_20211029_pos_4_189,1,0.15142925
14572,20,165,acdc_data3_20211029_pos_4_189,2,0.13583657
14573,20,165,acdc_data3_20211029_pos_4_189,3,0.14675327
14574,20,165,acdc_data3_20211029_pos_4_189,4,0.14083011
14575,20,165,acdc_data3_20211029_pos_4_189,5,0.13775708
14576,20,165,acdc_data3_20211029_pos_4_189,6,0.12622459
14577,20,165,acdc_data3_20211029_pos_4_189,7,0.1365505
14578,20,165,acdc_data3_20211029_pos_4_189,8,0.117033474
14579,20,165,acdc_data3_20211029_pos_4_189,9,0.14307696
14580,20,165,acdc_data3_20211029_pos_4_192,0,0.1234198
14581,20,165,acdc_data3_20211029_pos_4_192,1,0.12351397
14582,20,165,acdc_data3_20211029_pos_4_192,2,0.13259234
14583,20,165,acdc_data3_20211029_pos_4_192,3,0.12960827
14584,20,165,acdc_data3_20211029_pos_4_192,4,0.1253003
14585,20,165,acdc_data3_20211029_pos_4_192,5,0.12396677
14586,20,165,acdc_data3_20211029_pos_4_192,6,0.121918686
14587,20,165,acdc_data3_20211029_pos_4_192,7,0.12366092
14588,20,165,acdc_data3_20211029_pos_4_192,8,0.120201506
14589,20,165,acdc_data3_20211029_pos_4_192,9,0.13006341
14590,20,165,acdc_data3_20211029_pos_4_195,0,0.1507881
14591,20,165,acdc_data3_20211029_pos_4_195,1,0.15788274
14592,20,165,acdc_data3_20211029_pos_4_195,2,0.17033513
14593,20,165,acdc_data3_20211029_pos_4_195,3,0.14611527
14594,20,165,acdc_data3_20211029_pos_4_195,4,0.16531208
14595,20,165,acdc_data3_20211029_pos_4_195,5,0.16824059
14596,20,165,acdc_data3_20211029_pos_4_195,6,0.16037275
14597,20,165,acdc_data3_20211029_pos_4_195,7,0.16517605
14598,20,165,acdc_data3_20211029_pos_4_195,8,0.17073724
14599,20,165,acdc_data3_20211029_pos_4_195,9,0.17198554
14600,20,165,acdc_data3_20211029_pos_4_198,0,0.14812109
14601,20,165,acdc_data3_20211029_pos_4_198,1,0.1512334
14602,20,165,acdc_data3_20211029_pos_4_198,2,0.1430363
14603,20,165,acdc_data3_20211029_pos_4_198,3,0.15157843
14604,20,165,acdc_data3_20211029_pos_4_198,4,0.14662546
14605,20,165,acdc_data3_20211029_pos_4_198,5,0.16152044
14606,20,165,acdc_data3_20211029_pos_4_198,6,0.15173665
14607,20,165,acdc_data3_20211029_pos_4_198,7,0.1639973
14608,20,165,acdc_data3_20211029_pos_4_198,8,0.16255467
14609,20,165,acdc_data3_20211029_pos_4_198,9,0.1555904
14610,20,165,acdc_data3_20211029_pos_4_21,0,0.25079527
14611,20,165,acdc_data3_20211029_pos_4_21,1,0.24926296
14612,20,165,acdc_data3_20211029_pos_4_21,2,0.3214482
14613,20,165,acdc_data3_20211029_pos_4_21,3,0.2547873
14614,20,165,acdc_data3_20211029_pos_4_21,4,0.32282612
14615,20,165,acdc_data3_20211029_pos_4_21,5,0.25858384
14616,20,165,acdc_data3_20211029_pos_4_21,6,0.25454026
14617,20,165,acdc_data3_20211029_pos_4_21,7,0.2433367
14618,20,165,acdc_data3_20211029_pos_4_21,8,0.2534665
14619,20,165,acdc_data3_20211029_pos_4_21,9,0.26577076
14620,20,165,acdc_data3_20211029_pos_4_24,0,0.22756253
14621,20,165,acdc_data3_20211029_pos_4_24,1,0.21234913
14622,20,165,acdc_data3_20211029_pos_4_24,2,0.22429934
14623,20,165,acdc_data3_20211029_pos_4_24,3,0.23326214
14624,20,165,acdc_data3_20211029_pos_4_24,4,0.24787565
14625,20,165,acdc_data3_20211029_pos_4_24,5,0.23487194
14626,20,165,acdc_data3_20211029_pos_4_24,6,0.23720066
14627,20,165,acdc_data3_20211029_pos_4_24,7,0.22930332
14628,20,165,acdc_data3_20211029_pos_4_24,8,0.23325582
14629,20,165,acdc_data3_20211029_pos_4_24,9,0.23381189
14630,20,165,acdc_data3_20211029_pos_4_27,0,0.244434
14631,20,165,acdc_data3_20211029_pos_4_27,1,0.27324733
14632,20,165,acdc_data3_20211029_pos_4_27,2,0.19179778
14633,20,165,acdc_data3_20211029_pos_4_27,3,0.28592667
14634,20,165,acdc_data3_20211029_pos_4_27,4,0.26815924
14635,20,165,acdc_data3_20211029_pos_4_27,5,0.28126696
14636,20,165,acdc_data3_20211029_pos_4_27,6,0.21787566
14637,20,165,acdc_data3_20211029_pos_4_27,7,0.29452834
14638,20,165,acdc_data3_20211029_pos_4_27,8,0.32987508
14639,20,165,acdc_data3_20211029_pos_4_27,9,0.18805008
14640,20,165,acdc_data3_20211029_pos_4_3,0,0.29186863
14641,20,165,acdc_data3_20211029_pos_4_3,1,0.18722361
14642,20,165,acdc_data3_20211029_pos_4_3,2,0.2678993
14643,20,165,acdc_data3_20211029_pos_4_3,3,0.32161838
14644,20,165,acdc_data3_20211029_pos_4_3,4,0.28987616
14645,20,165,acdc_data3_20211029_pos_4_3,5,0.28873122
14646,20,165,acdc_data3_20211029_pos_4_3,6,0.20042926
14647,20,165,acdc_data3_20211029_pos_4_3,7,0.2119667
14648,20,165,acdc_data3_20211029_pos_4_3,8,0.310522
14649,20,165,acdc_data3_20211029_pos_4_3,9,0.2006226
14650,20,165,acdc_data3_20211029_pos_4_30,0,0.24249797
14651,20,165,acdc_data3_20211029_pos_4_30,1,0.2237491
14652,20,165,acdc_data3_20211029_pos_4_30,2,0.20978731
14653,20,165,acdc_data3_20211029_pos_4_30,3,0.17678556
14654,20,165,acdc_data3_20211029_pos_4_30,4,0.23957853
14655,20,165,acdc_data3_20211029_pos_4_30,5,0.22217903
14656,20,165,acdc_data3_20211029_pos_4_30,6,0.23889592
14657,20,165,acdc_data3_20211029_pos_4_30,7,0.22442612
14658,20,165,acdc_data3_20211029_pos_4_30,8,0.23603176
14659,20,165,acdc_data3_20211029_pos_4_30,9,0.21152496
14660,20,165,acdc_data3_20211029_pos_4_33,0,0.09855267
14661,20,165,acdc_data3_20211029_pos_4_33,1,0.0979323
14662,20,165,acdc_data3_20211029_pos_4_33,2,0.0937904
14663,20,165,acdc_data3_20211029_pos_4_33,3,0.09662847
14664,20,165,acdc_data3_20211029_pos_4_33,4,0.09971008
14665,20,165,acdc_data3_20211029_pos_4_33,5,0.097977936
14666,20,165,acdc_data3_20211029_pos_4_33,6,0.09706517
14667,20,165,acdc_data3_20211029_pos_4_33,7,0.09878747
14668,20,165,acdc_data3_20211029_pos_4_33,8,0.09868535
14669,20,165,acdc_data3_20211029_pos_4_33,9,0.1291655
14670,20,165,acdc_data3_20211029_pos_4_36,0,0.17710344
14671,20,165,acdc_data3_20211029_pos_4_36,1,0.19297557
14672,20,165,acdc_data3_20211029_pos_4_36,2,0.18074255
14673,20,165,acdc_data3_20211029_pos_4_36,3,0.1744867
14674,20,165,acdc_data3_20211029_pos_4_36,4,0.17386846
14675,20,165,acdc_data3_20211029_pos_4_36,5,0.17762256
14676,20,165,acdc_data3_20211029_pos_4_36,6,0.17547342
14677,20,165,acdc_data3_20211029_pos_4_36,7,0.17412019
14678,20,165,acdc_data3_20211029_pos_4_36,8,0.17350864
14679,20,165,acdc_data3_20211029_pos_4_36,9,0.17126743
14680,20,165,acdc_data3_20211029_pos_4_39,0,0.23761559
14681,20,165,acdc_data3_20211029_pos_4_39,1,0.23859298
14682,20,165,acdc_data3_20211029_pos_4_39,2,0.23895054
14683,20,165,acdc_data3_20211029_pos_4_39,3,0.25394982
14684,20,165,acdc_data3_20211029_pos_4_39,4,0.22674856
14685,20,165,acdc_data3_20211029_pos_4_39,5,0.26375693
14686,20,165,acdc_data3_20211029_pos_4_39,6,0.2406491
14687,20,165,acdc_data3_20211029_pos_4_39,7,0.23969285
14688,20,165,acdc_data3_20211029_pos_4_39,8,0.2336705
14689,20,165,acdc_data3_20211029_pos_4_39,9,0.2297473
14690,20,165,acdc_data3_20211029_pos_4_42,0,0.2457134
14691,20,165,acdc_data3_20211029_pos_4_42,1,0.26264864
14692,20,165,acdc_data3_20211029_pos_4_42,2,0.26499203
14693,20,165,acdc_data3_20211029_pos_4_42,3,0.2504841
14694,20,165,acdc_data3_20211029_pos_4_42,4,0.2504763
14695,20,165,acdc_data3_20211029_pos_4_42,5,0.3132469
14696,20,165,acdc_data3_20211029_pos_4_42,6,0.24781136
14697,20,165,acdc_data3_20211029_pos_4_42,7,0.25497478
14698,20,165,acdc_data3_20211029_pos_4_42,8,0.26603457
14699,20,165,acdc_data3_20211029_pos_4_42,9,0.2441971
14700,20,165,acdc_data3_20211029_pos_4_45,0,0.235556
14701,20,165,acdc_data3_20211029_pos_4_45,1,0.23340237
14702,20,165,acdc_data3_20211029_pos_4_45,2,0.23442096
14703,20,165,acdc_data3_20211029_pos_4_45,3,0.22178604
14704,20,165,acdc_data3_20211029_pos_4_45,4,0.20502895
14705,20,165,acdc_data3_20211029_pos_4_45,5,0.21812427
14706,20,165,acdc_data3_20211029_pos_4_45,6,0.21312247
14707,20,165,acdc_data3_20211029_pos_4_45,7,0.20946442
14708,20,165,acdc_data3_20211029_pos_4_45,8,0.20701256
14709,20,165,acdc_data3_20211029_pos_4_45,9,0.21691722
14710,20,165,acdc_data3_20211029_pos_4_48,0,0.14304931
14711,20,165,acdc_data3_20211029_pos_4_48,1,0.12585604
14712,20,165,acdc_data3_20211029_pos_4_48,2,0.12076375
14713,20,165,acdc_data3_20211029_pos_4_48,3,0.1342459
14714,20,165,acdc_data3_20211029_pos_4_48,4,0.13704081
14715,20,165,acdc_data3_20211029_pos_4_48,5,0.20246822
14716,20,165,acdc_data3_20211029_pos_4_48,6,0.13379365
14717,20,165,acdc_data3_20211029_pos_4_48,7,0.14031099
14718,20,165,acdc_data3_20211029_pos_4_48,8,0.1765096
14719,20,165,acdc_data3_20211029_pos_4_48,9,0.15827139
14720,20,165,acdc_data3_20211029_pos_4_51,0,0.17545518
14721,20,165,acdc_data3_20211029_pos_4_51,1,0.13775665
14722,20,165,acdc_data3_20211029_pos_4_51,2,0.1534138
14723,20,165,acdc_data3_20211029_pos_4_51,3,0.13685125
14724,20,165,acdc_data3_20211029_pos_4_51,4,0.14528722
14725,20,165,acdc_data3_20211029_pos_4_51,5,0.14460444
14726,20,165,acdc_data3_20211029_pos_4_51,6,0.17695424
14727,20,165,acdc_data3_20211029_pos_4_51,7,0.1530729
14728,20,165,acdc_data3_20211029_pos_4_51,8,0.18254435
14729,20,165,acdc_data3_20211029_pos_4_51,9,0.14974184
14730,20,165,acdc_data3_20211029_pos_4_54,0,0.10897088
14731,20,165,acdc_data3_20211029_pos_4_54,1,0.09103611
14732,20,165,acdc_data3_20211029_pos_4_54,2,0.0505013
14733,20,165,acdc_data3_20211029_pos_4_54,3,0.10770465
14734,20,165,acdc_data3_20211029_pos_4_54,4,0.050388526
14735,20,165,acdc_data3_20211029_pos_4_54,5,0.10522674
14736,20,165,acdc_data3_20211029_pos_4_54,6,0.0968655
14737,20,165,acdc_data3_20211029_pos_4_54,7,0.098498955
14738,20,165,acdc_data3_20211029_pos_4_54,8,0.050017335
14739,20,165,acdc_data3_20211029_pos_4_54,9,0.09505489
14740,20,165,acdc_data3_20211029_pos_4_57,0,0.15643027
14741,20,165,acdc_data3_20211029_pos_4_57,1,0.20187119
14742,20,165,acdc_data3_20211029_pos_4_57,2,0.16815454
14743,20,165,acdc_data3_20211029_pos_4_57,3,0.16028821
14744,20,165,acdc_data3_20211029_pos_4_57,4,0.19035196
14745,20,165,acdc_data3_20211029_pos_4_57,5,0.16463925
14746,20,165,acdc_data3_20211029_pos_4_57,6,0.20312989
14747,20,165,acdc_data3_20211029_pos_4_57,7,0.14394812
14748,20,165,acdc_data3_20211029_pos_4_57,8,0.17019817
14749,20,165,acdc_data3_20211029_pos_4_57,9,0.14521648
14750,20,165,acdc_data3_20211029_pos_4_6,0,0.084204495
14751,20,165,acdc_data3_20211029_pos_4_6,1,0.098084986
14752,20,165,acdc_data3_20211029_pos_4_6,2,0.0
14753,20,165,acdc_data3_20211029_pos_4_6,3,0.0
14754,20,165,acdc_data3_20211029_pos_4_6,4,0.07842308
14755,20,165,acdc_data3_20211029_pos_4_6,5,0.16141176
14756,20,165,acdc_data3_20211029_pos_4_6,6,0.088758186
14757,20,165,acdc_data3_20211029_pos_4_6,7,0.026094228
14758,20,165,acdc_data3_20211029_pos_4_6,8,0.0
14759,20,165,acdc_data3_20211029_pos_4_6,9,0.038
14760,20,165,acdc_data3_20211029_pos_4_60,0,0.11382357
